Category,Subcategory,Local_Filename,Cloudinary_URL,Public_ID
MEN,Clothing/T-Shirts,"Áo thun Polo Nam Coolmax - Premium nam tính, thanh lịch sang.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004560/FASHION_DATA/MEN/Clothing/T-Shirts/%C3%81o_thun_Polo_Nam_Coolmax_-_Premium_nam_t%C3%ADnh_thanh_l%E1%BB%8Bch_sang.jpg,FASHION_DATA/MEN/Clothing/T-Shirts/Áo_thun_Polo_Nam_Coolmax_-_Premium_nam_tính_thanh_lịch_sang
MEN,Clothing/T-Shirts,Áo thun PT cổ tròn nam.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004561/FASHION_DATA/MEN/Clothing/T-Shirts/%C3%81o_thun_PT_c%E1%BB%95_tr%C3%B2n_nam.jpg,FASHION_DATA/MEN/Clothing/T-Shirts/Áo_thun_PT_cổ_tròn_nam
MEN,Footwear/Boots,Giày Boot Da Bò Nam BIGGBEN Cao Cấp BT4.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004562/FASHION_DATA/MEN/Footwear/Boots/Gi%C3%A0y_Boot_Da_B%C3%B2_Nam_BIGGBEN_Cao_C%E1%BA%A5p_BT4.jpg,FASHION_DATA/MEN/Footwear/Boots/Giày_Boot_Da_Bò_Nam_BIGGBEN_Cao_Cấp_BT4
MEN,Footwear/Boots,Giày Boot Da Bò Thật Nam BIGGBEN Cao Cấp BT7.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004564/FASHION_DATA/MEN/Footwear/Boots/Gi%C3%A0y_Boot_Da_B%C3%B2_Th%E1%BA%ADt_Nam_BIGGBEN_Cao_C%E1%BA%A5p_BT7.jpg,FASHION_DATA/MEN/Footwear/Boots/Giày_Boot_Da_Bò_Thật_Nam_BIGGBEN_Cao_Cấp_BT7
MEN,Footwear/Boots,Giày Boot Nam BIGGBEN Da Bò Thật Cao Cấp BT1.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004565/FASHION_DATA/MEN/Footwear/Boots/Gi%C3%A0y_Boot_Nam_BIGGBEN_Da_B%C3%B2_Th%E1%BA%ADt_Cao_C%E1%BA%A5p_BT1.jpg,FASHION_DATA/MEN/Footwear/Boots/Giày_Boot_Nam_BIGGBEN_Da_Bò_Thật_Cao_Cấp_BT1
MEN,Footwear/Boots,Giày Boot Nam BIGGBEN Da Bò Thật Cao Cấp BT2.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004567/FASHION_DATA/MEN/Footwear/Boots/Gi%C3%A0y_Boot_Nam_BIGGBEN_Da_B%C3%B2_Th%E1%BA%ADt_Cao_C%E1%BA%A5p_BT2.jpg,FASHION_DATA/MEN/Footwear/Boots/Giày_Boot_Nam_BIGGBEN_Da_Bò_Thật_Cao_Cấp_BT2
MEN,Footwear/Boots,Giày Boot Nam BIGGBEN Da Bò Thật Cao Cấp BT3.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004568/FASHION_DATA/MEN/Footwear/Boots/Gi%C3%A0y_Boot_Nam_BIGGBEN_Da_B%C3%B2_Th%E1%BA%ADt_Cao_C%E1%BA%A5p_BT3.jpg,FASHION_DATA/MEN/Footwear/Boots/Giày_Boot_Nam_BIGGBEN_Da_Bò_Thật_Cao_Cấp_BT3
MEN,Footwear/Boots,Giày Boot Nam Da Bò SUNPOLO BOOT03 (Đen).jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004569/FASHION_DATA/MEN/Footwear/Boots/Gi%C3%A0y_Boot_Nam_Da_B%C3%B2_SUNPOLO_BOOT03_%C4%90en.jpg,FASHION_DATA/MEN/Footwear/Boots/Giày_Boot_Nam_Da_Bò_SUNPOLO_BOOT03_Đen
MEN,Footwear/Boots,Giày boots nam cao cổ HÀ NAM da bò thật đế đốc tờ cao cấp DT.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004571/FASHION_DATA/MEN/Footwear/Boots/Gi%C3%A0y_boots_nam_cao_c%E1%BB%95_H%C3%80_NAM_da_b%C3%B2_th%E1%BA%ADt_%C4%91%E1%BA%BF_%C4%91%E1%BB%91c_t%E1%BB%9D_cao_c%E1%BA%A5p_DT.jpg,FASHION_DATA/MEN/Footwear/Boots/Giày_boots_nam_cao_cổ_HÀ_NAM_da_bò_thật_đế_đốc_tờ_cao_cấp_DT
MEN,Footwear/Boots,Giày Boots Nam Cao Cổ Đế Đốc Tờ TiTi ĐÔ Da Bò Thật Cao Cấp D.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004573/FASHION_DATA/MEN/Footwear/Boots/Gi%C3%A0y_Boots_Nam_Cao_C%E1%BB%95_%C4%90%E1%BA%BF_%C4%90%E1%BB%91c_T%E1%BB%9D_TiTi_%C4%90%C3%94_Da_B%C3%B2_Th%E1%BA%ADt_Cao_C%E1%BA%A5p_D.jpg,FASHION_DATA/MEN/Footwear/Boots/Giày_Boots_Nam_Cao_Cổ_Đế_Đốc_Tờ_TiTi_ĐÔ_Da_Bò_Thật_Cao_Cấp_D
MEN,Footwear/Boots,Giày Boots Nam Cổ Cao Da Bò SUNPOLO BOOT01 (Đen).jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004574/FASHION_DATA/MEN/Footwear/Boots/Gi%C3%A0y_Boots_Nam_C%E1%BB%95_Cao_Da_B%C3%B2_SUNPOLO_BOOT01_%C4%90en.jpg,FASHION_DATA/MEN/Footwear/Boots/Giày_Boots_Nam_Cổ_Cao_Da_Bò_SUNPOLO_BOOT01_Đen
MEN,Footwear/Boots,Giày boots nam cổ lửng HÀ NAM da bò thật đế đốc tờ cao cấp D.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004578/FASHION_DATA/MEN/Footwear/Boots/Gi%C3%A0y_boots_nam_c%E1%BB%95_l%E1%BB%ADng_H%C3%80_NAM_da_b%C3%B2_th%E1%BA%ADt_%C4%91%E1%BA%BF_%C4%91%E1%BB%91c_t%E1%BB%9D_cao_c%E1%BA%A5p_D.png,FASHION_DATA/MEN/Footwear/Boots/Giày_boots_nam_cổ_lửng_HÀ_NAM_da_bò_thật_đế_đốc_tờ_cao_cấp_D
MEN,Footwear/Dress Shoes,Giày tây nam công sở da bò BIGGBEN cao cấp GT206.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004580/FASHION_DATA/MEN/Footwear/Dress%20Shoes/Gi%C3%A0y_t%C3%A2y_nam_c%C3%B4ng_s%E1%BB%9F_da_b%C3%B2_BIGGBEN_cao_c%E1%BA%A5p_GT206.jpg,FASHION_DATA/MEN/Footwear/Dress Shoes/Giày_tây_nam_công_sở_da_bò_BIGGBEN_cao_cấp_GT206
MEN,Footwear/Dress Shoes,Giày tây nam công sở da bò BIGGBEN cao cấp GT207.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004581/FASHION_DATA/MEN/Footwear/Dress%20Shoes/Gi%C3%A0y_t%C3%A2y_nam_c%C3%B4ng_s%E1%BB%9F_da_b%C3%B2_BIGGBEN_cao_c%E1%BA%A5p_GT207.jpg,FASHION_DATA/MEN/Footwear/Dress Shoes/Giày_tây_nam_công_sở_da_bò_BIGGBEN_cao_cấp_GT207
MEN,Footwear/Dress Shoes,Giày tây nam công sở da bò BIGGBEN GT210.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004582/FASHION_DATA/MEN/Footwear/Dress%20Shoes/Gi%C3%A0y_t%C3%A2y_nam_c%C3%B4ng_s%E1%BB%9F_da_b%C3%B2_BIGGBEN_GT210.jpg,FASHION_DATA/MEN/Footwear/Dress Shoes/Giày_tây_nam_công_sở_da_bò_BIGGBEN_GT210
MEN,Footwear/Dress Shoes,Giày tây nam công sở da bò thật BIGGBEN GT215.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004584/FASHION_DATA/MEN/Footwear/Dress%20Shoes/Gi%C3%A0y_t%C3%A2y_nam_c%C3%B4ng_s%E1%BB%9F_da_b%C3%B2_th%E1%BA%ADt_BIGGBEN_GT215.png,FASHION_DATA/MEN/Footwear/Dress Shoes/Giày_tây_nam_công_sở_da_bò_thật_BIGGBEN_GT215
MEN,Footwear/Dress Shoes,Giày Tây Nam Công Sở Da Bò Thật HÀ NAM Cao Cấp GT2023.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004588/FASHION_DATA/MEN/Footwear/Dress%20Shoes/Gi%C3%A0y_T%C3%A2y_Nam_C%C3%B4ng_S%E1%BB%9F_Da_B%C3%B2_Th%E1%BA%ADt_H%C3%80_NAM_Cao_C%E1%BA%A5p_GT2023.png,FASHION_DATA/MEN/Footwear/Dress Shoes/Giày_Tây_Nam_Công_Sở_Da_Bò_Thật_HÀ_NAM_Cao_Cấp_GT2023
MEN,Footwear/Dress Shoes,Giày Tây Nam Công Sở HÀ NAM Da Bò Thât Cao Cấp GT2032.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004589/FASHION_DATA/MEN/Footwear/Dress%20Shoes/Gi%C3%A0y_T%C3%A2y_Nam_C%C3%B4ng_S%E1%BB%9F_H%C3%80_NAM_Da_B%C3%B2_Th%C3%A2t_Cao_C%E1%BA%A5p_GT2032.jpg,FASHION_DATA/MEN/Footwear/Dress Shoes/Giày_Tây_Nam_Công_Sở_HÀ_NAM_Da_Bò_Thât_Cao_Cấp_GT2032
MEN,Footwear/Dress Shoes,Giày Tây Nam Công Sở HÀ NAM Da Bò Thật Cao Cấp GT2025.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004591/FASHION_DATA/MEN/Footwear/Dress%20Shoes/Gi%C3%A0y_T%C3%A2y_Nam_C%C3%B4ng_S%E1%BB%9F_H%C3%80_NAM_Da_B%C3%B2_Th%E1%BA%ADt_Cao_C%E1%BA%A5p_GT2025.jpg,FASHION_DATA/MEN/Footwear/Dress Shoes/Giày_Tây_Nam_Công_Sở_HÀ_NAM_Da_Bò_Thật_Cao_Cấp_GT2025
MEN,Footwear/Dress Shoes,Giày Tây Nam Công Sở HÀ NAM Da Bò Thật Cao Cấp GT2040.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004593/FASHION_DATA/MEN/Footwear/Dress%20Shoes/Gi%C3%A0y_T%C3%A2y_Nam_C%C3%B4ng_S%E1%BB%9F_H%C3%80_NAM_Da_B%C3%B2_Th%E1%BA%ADt_Cao_C%E1%BA%A5p_GT2040.jpg,FASHION_DATA/MEN/Footwear/Dress Shoes/Giày_Tây_Nam_Công_Sở_HÀ_NAM_Da_Bò_Thật_Cao_Cấp_GT2040
MEN,Footwear/Dress Shoes,Giày tây nam công sở HÀ NAM da bò thật cao cấp GT459.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004595/FASHION_DATA/MEN/Footwear/Dress%20Shoes/Gi%C3%A0y_t%C3%A2y_nam_c%C3%B4ng_s%E1%BB%9F_H%C3%80_NAM_da_b%C3%B2_th%E1%BA%ADt_cao_c%E1%BA%A5p_GT459.jpg,FASHION_DATA/MEN/Footwear/Dress Shoes/Giày_tây_nam_công_sở_HÀ_NAM_da_bò_thật_cao_cấp_GT459
MEN,Footwear/Dress Shoes,Giày tây nam công sở HÀ NAM da bò thật cao cấp GT460.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004597/FASHION_DATA/MEN/Footwear/Dress%20Shoes/Gi%C3%A0y_t%C3%A2y_nam_c%C3%B4ng_s%E1%BB%9F_H%C3%80_NAM_da_b%C3%B2_th%E1%BA%ADt_cao_c%E1%BA%A5p_GT460.jpg,FASHION_DATA/MEN/Footwear/Dress Shoes/Giày_tây_nam_công_sở_HÀ_NAM_da_bò_thật_cao_cấp_GT460
MEN,Footwear/Sandals,Giày Sandal Nam BIGGBEN Da Bò Thật SD68.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004599/FASHION_DATA/MEN/Footwear/Sandals/Gi%C3%A0y_Sandal_Nam_BIGGBEN_Da_B%C3%B2_Th%E1%BA%ADt_SD68.jpg,FASHION_DATA/MEN/Footwear/Sandals/Giày_Sandal_Nam_BIGGBEN_Da_Bò_Thật_SD68
MEN,Footwear/Sandals,Giày Sandal nam cao cấp kiểu dáng mới – GSDNA09.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004602/FASHION_DATA/MEN/Footwear/Sandals/Gi%C3%A0y_Sandal_nam_cao_c%E1%BA%A5p_ki%E1%BB%83u_d%C3%A1ng_m%E1%BB%9Bi_GSDNA09.jpg,FASHION_DATA/MEN/Footwear/Sandals/Giày_Sandal_nam_cao_cấp_kiểu_dáng_mới_GSDNA09
MEN,Footwear/Sandals,GIày Sandal Nam Da Bò BIGGBEN Cao Cấp SD105.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004605/FASHION_DATA/MEN/Footwear/Sandals/GI%C3%A0y_Sandal_Nam_Da_B%C3%B2_BIGGBEN_Cao_C%E1%BA%A5p_SD105.jpg,FASHION_DATA/MEN/Footwear/Sandals/GIày_Sandal_Nam_Da_Bò_BIGGBEN_Cao_Cấp_SD105
MEN,Footwear/Sandals,GIày Sandal Nam Da Bò BIGGBEN Cao Cấp SD116.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004606/FASHION_DATA/MEN/Footwear/Sandals/GI%C3%A0y_Sandal_Nam_Da_B%C3%B2_BIGGBEN_Cao_C%E1%BA%A5p_SD116.jpg,FASHION_DATA/MEN/Footwear/Sandals/GIày_Sandal_Nam_Da_Bò_BIGGBEN_Cao_Cấp_SD116
MEN,Footwear/Sandals,Giày sandal nam da bò thật BIGGBEN cao cấp SD121.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004608/FASHION_DATA/MEN/Footwear/Sandals/Gi%C3%A0y_sandal_nam_da_b%C3%B2_th%E1%BA%ADt_BIGGBEN_cao_c%E1%BA%A5p_SD121.jpg,FASHION_DATA/MEN/Footwear/Sandals/Giày_sandal_nam_da_bò_thật_BIGGBEN_cao_cấp_SD121
MEN,Footwear/Sandals,Giày sandal nam da bò thật BIGGBEN cao cấp SD123.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004610/FASHION_DATA/MEN/Footwear/Sandals/Gi%C3%A0y_sandal_nam_da_b%C3%B2_th%E1%BA%ADt_BIGGBEN_cao_c%E1%BA%A5p_SD123.jpg,FASHION_DATA/MEN/Footwear/Sandals/Giày_sandal_nam_da_bò_thật_BIGGBEN_cao_cấp_SD123
MEN,Footwear/Sandals,Giày sandal nam da bò thật BIGGBEN cao cấp SD127.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004612/FASHION_DATA/MEN/Footwear/Sandals/Gi%C3%A0y_sandal_nam_da_b%C3%B2_th%E1%BA%ADt_BIGGBEN_cao_c%E1%BA%A5p_SD127.jpg,FASHION_DATA/MEN/Footwear/Sandals/Giày_sandal_nam_da_bò_thật_BIGGBEN_cao_cấp_SD127
MEN,Footwear/Sandals,Giày Sandal Nam HA NAM Da Bò Thật Cao Cấp DNA2136.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004616/FASHION_DATA/MEN/Footwear/Sandals/Gi%C3%A0y_Sandal_Nam_HA_NAM_Da_B%C3%B2_Th%E1%BA%ADt_Cao_C%E1%BA%A5p_DNA2136.png,FASHION_DATA/MEN/Footwear/Sandals/Giày_Sandal_Nam_HA_NAM_Da_Bò_Thật_Cao_Cấp_DNA2136
MEN,Footwear/Sandals,Giày Sandal nam quai chéo PABNO PN745.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004618/FASHION_DATA/MEN/Footwear/Sandals/Gi%C3%A0y_Sandal_nam_quai_ch%C3%A9o_PABNO_PN745.png,FASHION_DATA/MEN/Footwear/Sandals/Giày_Sandal_nam_quai_chéo_PABNO_PN745
MEN,Footwear/Sandals,"Giày sandal nam, sandal bigsize, sandal học sinh. Hàng VN đư.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004619/FASHION_DATA/MEN/Footwear/Sandals/Gi%C3%A0y_sandal_nam_sandal_bigsize_sandal_h%E1%BB%8Dc_sinh._H%C3%A0ng_VN_%C4%91%C6%B0.jpg,FASHION_DATA/MEN/Footwear/Sandals/Giày_sandal_nam_sandal_bigsize_sandal_học_sinh._Hàng_VN_đư
MEN,Footwear/Sneakers,Giày Sneaker Nam Nữ Vải Canvas DINCOX E12 BlackBeige Đơn Giả.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004620/FASHION_DATA/MEN/Footwear/Sneakers/Gi%C3%A0y_Sneaker_Nam_N%E1%BB%AF_V%E1%BA%A3i_Canvas_DINCOX_E12_BlackBeige_%C4%90%C6%A1n_Gi%E1%BA%A3.jpg,FASHION_DATA/MEN/Footwear/Sneakers/Giày_Sneaker_Nam_Nữ_Vải_Canvas_DINCOX_E12_BlackBeige_Đơn_Giả
MEN,Footwear/Sneakers,Giày Sneaker nam phong cách hàn quốc Hamishu-HMS223.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004622/FASHION_DATA/MEN/Footwear/Sneakers/Gi%C3%A0y_Sneaker_nam_phong_c%C3%A1ch_h%C3%A0n_qu%E1%BB%91c_Hamishu-HMS223.jpg,FASHION_DATA/MEN/Footwear/Sneakers/Giày_Sneaker_nam_phong_cách_hàn_quốc_Hamishu-HMS223
MEN,Footwear/Sneakers,Giày Sneaker Nam Vải Canvas DINCOX E12 Black Đơn Giản Thanh.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004623/FASHION_DATA/MEN/Footwear/Sneakers/Gi%C3%A0y_Sneaker_Nam_V%E1%BA%A3i_Canvas_DINCOX_E12_Black_%C4%90%C6%A1n_Gi%E1%BA%A3n_Thanh.jpg,FASHION_DATA/MEN/Footwear/Sneakers/Giày_Sneaker_Nam_Vải_Canvas_DINCOX_E12_Black_Đơn_Giản_Thanh
MEN,Footwear/Sneakers,Giày Sneaker Nam Zapas Classcial GZ018 - Trắng (Size.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004624/FASHION_DATA/MEN/Footwear/Sneakers/Gi%C3%A0y_Sneaker_Nam_Zapas_Classcial_GZ018_-_Tr%E1%BA%AFng_Size.jpg,FASHION_DATA/MEN/Footwear/Sneakers/Giày_Sneaker_Nam_Zapas_Classcial_GZ018_-_Trắng_Size
MEN,Footwear/Sneakers,Giày Sneaker Nam Zapas Classcial GZ018 - Đen (Size.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004625/FASHION_DATA/MEN/Footwear/Sneakers/Gi%C3%A0y_Sneaker_Nam_Zapas_Classcial_GZ018_-_%C4%90en_Size.jpg,FASHION_DATA/MEN/Footwear/Sneakers/Giày_Sneaker_Nam_Zapas_Classcial_GZ018_-_Đen_Size
MEN,Footwear/Sneakers,Giày Sneaker Vải Canvas Nam Nữ E12 Dark Navy Dincox.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004626/FASHION_DATA/MEN/Footwear/Sneakers/Gi%C3%A0y_Sneaker_V%E1%BA%A3i_Canvas_Nam_N%E1%BB%AF_E12_Dark_Navy_Dincox.jpg,FASHION_DATA/MEN/Footwear/Sneakers/Giày_Sneaker_Vải_Canvas_Nam_Nữ_E12_Dark_Navy_Dincox
MEN,Footwear/Sneakers,Giày Sneaker Vải Canvas Nam Nữ E12 Kakao Dincox.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004627/FASHION_DATA/MEN/Footwear/Sneakers/Gi%C3%A0y_Sneaker_V%E1%BA%A3i_Canvas_Nam_N%E1%BB%AF_E12_Kakao_Dincox.jpg,FASHION_DATA/MEN/Footwear/Sneakers/Giày_Sneaker_Vải_Canvas_Nam_Nữ_E12_Kakao_Dincox
MEN,Footwear/Sneakers,Giày Sneaker Vải Canvas Nam Nữ E18 Chocolate Dincox.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004629/FASHION_DATA/MEN/Footwear/Sneakers/Gi%C3%A0y_Sneaker_V%E1%BA%A3i_Canvas_Nam_N%E1%BB%AF_E18_Chocolate_Dincox.jpg,FASHION_DATA/MEN/Footwear/Sneakers/Giày_Sneaker_Vải_Canvas_Nam_Nữ_E18_Chocolate_Dincox
MEN,Footwear/Sneakers,New Arrivals  Giày Da Sneaker Nam Nữ DC36 MILK TEA DINCOX Sh.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004630/FASHION_DATA/MEN/Footwear/Sneakers/New_Arrivals_Gi%C3%A0y_Da_Sneaker_Nam_N%E1%BB%AF_DC36_MILK_TEA_DINCOX_Sh.jpg,FASHION_DATA/MEN/Footwear/Sneakers/New_Arrivals_Giày_Da_Sneaker_Nam_Nữ_DC36_MILK_TEA_DINCOX_Sh
MEN,Footwear/Sneakers,New Arrivals  Giày Da Sneaker Nam Nữ DC39 COCO MILK DINCOX S.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004631/FASHION_DATA/MEN/Footwear/Sneakers/New_Arrivals_Gi%C3%A0y_Da_Sneaker_Nam_N%E1%BB%AF_DC39_COCO_MILK_DINCOX_S.jpg,FASHION_DATA/MEN/Footwear/Sneakers/New_Arrivals_Giày_Da_Sneaker_Nam_Nữ_DC39_COCO_MILK_DINCOX_S
MEN,Outerwear/Blazers,ÁO BLAZER NAM HÀN QUỐC BỐN MÙA 006306.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004633/FASHION_DATA/MEN/Outerwear/Blazers/%C3%81O_BLAZER_NAM_H%C3%80N_QU%E1%BB%90C_B%E1%BB%90N_M%C3%99A_006306.jpg,FASHION_DATA/MEN/Outerwear/Blazers/ÁO_BLAZER_NAM_HÀN_QUỐC_BỐN_MÙA_006306
MEN,Outerwear/Blazers,ÁO BLAZER NAM HÀN QUỐC BỐN MÙA 006375.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004634/FASHION_DATA/MEN/Outerwear/Blazers/%C3%81O_BLAZER_NAM_H%C3%80N_QU%E1%BB%90C_B%E1%BB%90N_M%C3%99A_006375.jpg,FASHION_DATA/MEN/Outerwear/Blazers/ÁO_BLAZER_NAM_HÀN_QUỐC_BỐN_MÙA_006375
MEN,Outerwear/Blazers,Áo blazer nam trơn basic vải sợi Linen tự nhiên không bai xù.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004635/FASHION_DATA/MEN/Outerwear/Blazers/%C3%81o_blazer_nam_tr%C6%A1n_basic_v%E1%BA%A3i_s%E1%BB%A3i_Linen_t%E1%BB%B1_nhi%C3%AAn_kh%C3%B4ng_bai_x%C3%B9.jpg,FASHION_DATA/MEN/Outerwear/Blazers/Áo_blazer_nam_trơn_basic_vải_sợi_Linen_tự_nhiên_không_bai_xù
MEN,Outerwear/Blazers,"Áo khoác blazer nam cao cấp, phong cách Hàn quốc, có 2 túi,.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004637/FASHION_DATA/MEN/Outerwear/Blazers/%C3%81o_kho%C3%A1c_blazer_nam_cao_c%E1%BA%A5p_phong_c%C3%A1ch_H%C3%A0n_qu%E1%BB%91c_c%C3%B3_2_t%C3%BAi.jpg,FASHION_DATA/MEN/Outerwear/Blazers/Áo_khoác_blazer_nam_cao_cấp_phong_cách_Hàn_quốc_có_2_túi
MEN,Outerwear/Blazers,"Áo khoác blazer nam form fit người hàn quốc nhiều màu, 1 hàn.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004639/FASHION_DATA/MEN/Outerwear/Blazers/%C3%81o_kho%C3%A1c_blazer_nam_form_fit_ng%C6%B0%E1%BB%9Di_h%C3%A0n_qu%E1%BB%91c_nhi%E1%BB%81u_m%C3%A0u_1_h%C3%A0n.jpg,FASHION_DATA/MEN/Outerwear/Blazers/Áo_khoác_blazer_nam_form_fit_người_hàn_quốc_nhiều_màu_1_hàn
MEN,Outerwear/Blazers,"Áo khoác blazer nam hàng nút, chất linen đứng form, áo vest.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004640/FASHION_DATA/MEN/Outerwear/Blazers/%C3%81o_kho%C3%A1c_blazer_nam_h%C3%A0ng_n%C3%BAt_ch%E1%BA%A5t_linen_%C4%91%E1%BB%A9ng_form_%C3%A1o_vest.jpg,FASHION_DATA/MEN/Outerwear/Blazers/Áo_khoác_blazer_nam_hàng_nút_chất_linen_đứng_form_áo_vest
MEN,Outerwear/Blazers,Áo khoác blazer nam tay dài form rộng thiết kế 2 cúc sang tr.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004642/FASHION_DATA/MEN/Outerwear/Blazers/%C3%81o_kho%C3%A1c_blazer_nam_tay_d%C3%A0i_form_r%E1%BB%99ng_thi%E1%BA%BFt_k%E1%BA%BF_2_c%C3%BAc_sang_tr.jpg,FASHION_DATA/MEN/Outerwear/Blazers/Áo_khoác_blazer_nam_tay_dài_form_rộng_thiết_kế_2_cúc_sang_tr
MEN,Outerwear/Blazers,"Áo vest blazer Linen nam, Áo blazer nam công sở chất vải lin.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004644/FASHION_DATA/MEN/Outerwear/Blazers/%C3%81o_vest_blazer_Linen_nam_%C3%81o_blazer_nam_c%C3%B4ng_s%E1%BB%9F_ch%E1%BA%A5t_v%E1%BA%A3i_lin.jpg,FASHION_DATA/MEN/Outerwear/Blazers/Áo_vest_blazer_Linen_nam_Áo_blazer_nam_công_sở_chất_vải_lin
MEN,Outerwear/Blazers,Áo vest blazer nam form rộng Unisex phong các Hàn Quốc thanh.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004646/FASHION_DATA/MEN/Outerwear/Blazers/%C3%81o_vest_blazer_nam_form_r%E1%BB%99ng_Unisex_phong_c%C3%A1c_H%C3%A0n_Qu%E1%BB%91c_thanh.jpg,FASHION_DATA/MEN/Outerwear/Blazers/Áo_vest_blazer_nam_form_rộng_Unisex_phong_các_Hàn_Quốc_thanh
MEN,Outerwear/Blazers,"Áo vest blazer nam phong cách Hàn Quốc vải Linen thoáng mát,.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004648/FASHION_DATA/MEN/Outerwear/Blazers/%C3%81o_vest_blazer_nam_phong_c%C3%A1ch_H%C3%A0n_Qu%E1%BB%91c_v%E1%BA%A3i_Linen_tho%C3%A1ng_m%C3%A1t.jpg,FASHION_DATA/MEN/Outerwear/Blazers/Áo_vest_blazer_nam_phong_cách_Hàn_Quốc_vải_Linen_thoáng_mát
MEN,Outerwear/Jackets,Áo Khoác Jean Nam.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004650/FASHION_DATA/MEN/Outerwear/Jackets/%C3%81o_Kho%C3%A1c_Jean_Nam.jpg,FASHION_DATA/MEN/Outerwear/Jackets/Áo_Khoác_Jean_Nam
MEN,Outerwear/Jackets,ÁO KHOÁC KAKI NAM.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004652/FASHION_DATA/MEN/Outerwear/Jackets/%C3%81O_KHO%C3%81C_KAKI_NAM.jpg,FASHION_DATA/MEN/Outerwear/Jackets/ÁO_KHOÁC_KAKI_NAM
MEN,Outerwear/Jackets,Áo khoác nam May10 mã 030122261.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004653/FASHION_DATA/MEN/Outerwear/Jackets/%C3%81o_kho%C3%A1c_nam_May10_m%C3%A3_030122261.jpg,FASHION_DATA/MEN/Outerwear/Jackets/Áo_khoác_nam_May10_mã_030122261
